;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_2154;0.48;0.58;1.45;0.52;1.32;0.75;1.64;0.49;0.74;1;1;1;2;1;1;1;1;2;;109.68;127.925;344.985;51.575;173.891;35.079;146.555;24.061;335.631;2.347
Model_2155;0.70;0.69;1.26;0.53;0.97;1.20;1.51;0.46;0.66;1;1;1;2;1;1;1;2;2;;73.219;165.239;417.895;56.919;281.281;26.261;179.762;23.873;433.179;2.283
Model_2156;0.58;0.54;1.75;0.35;1.27;0.76;1.98;0.64;0.69;2;1;1;1;2;1;1;2;2;;92.723;104.453;276.706;62.853;193.472;39.31;116.104;19.142;310.131;2.265
Model_2157;0.43;0.50;1.78;0.64;1.28;1.19;1.48;0.47;0.51;1;2;2;2;2;2;2;2;2;;120.585;110.939;292.865;72.201;182.486;20.306;148.103;24.835;437.724;2.347
Model_2158;0.76;0.60;1.33;0.78;0.94;1.11;1.60;0.66;0.80;2;2;1;1;1;1;1;2;1;;64.722;156.728;383.888;55.046;295.623;25.611;167.006;20.526;374.739;1.989
Model_2159;0.31;0.44;1.58;0.69;1.42;1.07;1.53;0.38;0.89;1;2;2;1;1;1;1;1;1;;182.773;122.583;300.803;45.352;154.537;25.912;129.439;30.067;295.957;2.221
Model_2160;0.64;0.46;1.28;0.41;1.20;0.84;1.46;0.34;0.81;1;1;1;1;1;2;1;1;2;;80.009;135.784;356.242;52.964;179.72;33.956;143.769;27.711;335.379;1.948
Model_2161;0.40;0.48;1.73;0.58;1.24;1.21;1.67;0.62;0.73;2;2;2;2;1;2;1;2;1;;131.347;118.135;283.454;54.357;199.829;25.576;137.941;20.986;311.599;2.271
Model_2162;0.47;0.68;1.84;0.58;0.98;0.80;1.90;0.73;0.66;1;1;1;2;2;1;1;1;1;;113.185;122.646;276.659;58.391;311.585;33.839;140.422;18.723;361.478;2.378
Model_2163;0.61;0.50;1.40;0.65;1.14;1.19;1.67;0.47;0.84;1;2;2;2;1;2;1;2;2;;82.526;133.427;345.161;49.37;214.007;25.992;140.091;24.792;320.688;1.971
Model_2164;0.34;0.55;1.35;0.37;1.44;0.87;1.89;0.55;0.86;1;1;1;1;2;2;2;1;1;;152.073;118.432;347.375;59.315;138.54;35.367;122.019;22.682;288.074;2.349
Model_2165;0.36;0.77;1.25;0.60;0.95;0.72;1.49;0.31;0.86;1;1;2;2;2;2;2;1;1;;129.988;171.203;416.116;46.881;280.937;32.475;167.453;27.646;405.025;2.482
Model_2166;0.41;0.53;1.38;0.84;0.91;1.20;1.79;0.62;0.55;2;1;1;1;1;2;2;2;2;;121.341;124.422;367.379;68.453;295.808;18.682;140.797;20.883;448.287;2.115
Model_2167;0.50;0.59;1.70;0.50;1.38;0.79;1.62;0.56;0.77;1;1;2;1;2;2;2;2;2;;106.653;122.271;299.458;49.867;177.99;35.915;144.882;22.909;313.553;2.424
Model_2168;0.36;0.58;1.63;0.48;1.09;0.77;1.91;0.69;0.72;1;2;2;2;2;1;1;2;1;;136.629;119.299;299.237;51.163;241.551;35.809;130.858;18.958;315.697;2.393
Model_2169;0.35;0.70;1.45;0.66;1.42;0.83;1.82;0.69;0.57;1;1;1;1;1;2;1;2;2;;149.558;119.051;380.404;65.718;157.365;31.086;134.328;21.469;445.92;2.589
Model_2170;0.46;0.46;1.56;0.38;1.40;1.19;1.45;0.70;0.86;1;2;1;2;2;1;2;2;2;;110.941;125.634;301.898;57.516;157.902;29.032;134.179;19.325;306.533;2.202
Model_2171;0.73;0.46;1.59;0.73;1.37;1.17;1.75;0.43;0.86;2;1;1;2;1;2;1;2;2;;75.558;118.803;311.055;50;172.098;25.778;127.343;27.205;289.358;1.955
Model_2172;0.66;0.68;1.77;0.82;1.08;0.94;1.76;0.42;0.52;1;1;2;1;2;1;1;2;2;;85.906;115.67;315.979;71.655;275.458;23.789;138.123;26.089;474.984;2.282
Model_2173;0.56;0.75;1.26;0.69;1.43;0.81;1.83;0.64;0.53;2;1;1;1;1;1;2;1;1;;107.73;125.202;461.118;71.34;157.056;29.999;137.587;21.888;509.917;2.5
Model_2174;0.52;0.72;1.65;0.67;1.02;1.15;1.84;0.63;0.74;1;2;1;2;1;2;1;1;2;;103.03;136.481;318.844;55.482;295.087;27.008;152.29;21.434;346.599;2.403
Model_2175;0.62;0.57;1.82;0.80;0.93;1.01;1.79;0.38;0.86;2;2;1;2;1;2;1;2;2;;78.136;136.09;272.64;50.501;321.392;25.966;147.525;27.088;313.036;1.929
Model_2176;0.36;0.61;1.56;0.35;1.13;0.88;1.70;0.34;0.66;1;2;2;2;2;2;2;1;1;;138.843;124.862;312.61;65.019;222.457;36.259;145.31;26.339;358.205;2.474
Model_2177;0.62;0.67;1.42;0.68;1.18;1.10;1.73;0.35;0.61;1;1;1;1;1;1;2;2;2;;90.311;129.749;380.172;64.234;216.986;25.129;151.122;27.193;428.297;2.288
Model_2178;0.43;0.70;1.58;0.69;1.01;0.83;2.05;0.45;0.84;1;1;2;2;1;1;1;1;2;;120.243;127.179;321.409;49.42;282.008;30.286;136.13;25.361;312.957;2.314
Model_2179;0.67;0.70;1.71;0.59;1.09;0.67;1.94;0.36;0.60;2;1;2;1;2;2;2;1;1;;86.277;112.376;309.228;62.232;265.739;35.151;130.602;25.619;399.689;2.33
Model_2180;0.44;0.44;1.28;0.61;1.46;0.89;1.95;0.68;0.51;2;1;1;2;1;2;1;2;2;;122.794;98.446;387.816;75.834;120.221;27.454;105.471;18.778;430.627;2.079
Model_2181;0.67;0.70;1.38;0.67;0.92;1.04;1.86;0.56;0.64;2;1;1;1;1;2;1;1;1;;79.707;137.971;385.174;62.527;316.91;27.174;152.134;21.904;411.589;2.226
Model_2182;0.73;0.60;1.38;0.74;1.40;0.72;1.92;0.52;0.79;2;1;2;1;1;2;1;1;2;;74.824;120.738;377.453;55.155;161.907;30.611;132.043;23.816;313.328;2.107
Model_2183;0.53;0.63;1.61;0.50;1.35;0.67;1.83;0.40;0.80;2;1;1;1;2;1;1;2;1;;104.223;118.563;313.813;50.074;181.683;36.279;134.309;26.387;297.518;2.337
Model_2184;0.34;0.49;1.74;0.59;1.36;1.22;1.95;0.52;0.66;2;2;2;2;1;2;1;1;1;;160.331;101.054;280.756;59.01;167.648;24.063;113.898;23.472;319.619;2.336
Model_2185;0.50;0.64;1.81;0.76;1.51;1.01;1.60;0.58;0.50;2;2;2;1;2;2;1;2;2;;113.72;111.94;318.866;73.135;150.949;23.275;138.677;23.738;473.738;2.423
Model_2186;0.33;0.44;1.41;0.78;1.28;0.84;1.66;0.59;0.79;2;1;2;2;2;2;2;2;2;;167.165;125.272;340.729;52.492;171.201;27.17;135.618;22.547;300.667;2.133
Model_2187;0.76;0.72;1.40;0.81;0.93;1.10;1.64;0.48;0.67;1;2;1;2;2;1;1;1;1;;67.292;160.253;392.69;63.533;327.211;24.294;176.511;24.312;424.823;2.264
Model_2188;0.33;0.73;1.32;0.57;1.28;0.82;1.78;0.44;0.82;2;1;1;1;1;2;2;2;1;;151.606;137.262;386.58;46.749;182.454;34.024;146.211;26.625;342.029;2.584
Model_2189;0.65;0.47;1.30;0.80;1.19;1.13;1.70;0.32;0.53;1;1;1;1;2;1;1;1;2;;78.817;114.527;394.917;71.933;183.925;19.608;136.873;29.153;458.565;1.953
Model_2190;0.51;0.73;1.82;0.80;1.04;1.14;1.75;0.46;0.63;1;1;1;1;2;2;1;2;1;;109.268;131.592;299.478;63.71;301.565;23.415;154.783;25.65;406.038;2.469
Model_2191;0.63;0.55;1.60;0.41;1.15;1.23;1.82;0.43;0.57;2;2;2;1;1;1;1;1;2;;85.104;108.795;311.344;59.994;216.688;24.451;126.302;23.712;397.217;2.197
Model_2192;0.35;0.46;1.80;0.42;1.16;1.06;1.63;0.35;0.67;2;1;2;2;2;2;2;1;2;;143.613;112.182;258.854;54.676;210.945;29.235;136.94;27.16;322.582;2.269
Model_2193;0.56;0.66;1.62;0.56;1.19;0.69;1.92;0.31;0.56;2;2;1;2;1;1;2;2;1;;103.451;106.803;322.635;64.458;217.107;34.735;123.108;27.151;418.738;2.295
Model_2194;0.33;0.74;1.33;0.39;1.44;0.79;1.98;0.70;0.52;2;2;1;1;2;1;2;1;2;;155.662;109.684;407.465;59.002;141.977;38.007;118.3;20.005;475.36;2.769
Model_2195;0.43;0.75;1.62;0.72;1.19;0.87;1.82;0.59;0.84;2;1;2;2;1;1;1;2;2;;123.979;134.489;328.386;50.678;238.138;30.632;147.182;23.723;331.068;2.565
Model_2196;0.62;0.52;1.67;0.63;1.42;0.96;1.94;0.47;0.67;2;2;1;1;1;2;1;2;2;;88.401;103.366;303.56;60.432;160.882;29.609;118.998;24.623;331.944;2.166
Model_2197;0.73;0.63;1.55;0.76;1.10;1.17;2.03;0.45;0.69;1;1;1;2;2;2;1;1;1;;73.327;116.37;339.212;61.804;252.694;24.286;130.36;24.841;348.961;2.105
Model_2198;0.56;0.51;1.80;0.36;1.01;1.18;2.00;0.57;0.77;1;2;1;2;2;1;1;1;2;;88.471;116.544;258.585;58.739;269.917;28.863;120.838;19.953;276.304;2.044
Model_2199;0.53;0.49;1.82;0.59;1.25;1.14;1.86;0.48;0.71;1;1;1;1;1;2;2;2;1;;99.341;107.331;269.06;55.919;201.909;26.829;124.795;24.152;304.753;2.167
Model_2200;0.68;0.55;1.61;0.73;1.35;0.77;1.54;0.57;0.62;1;2;2;2;1;2;2;2;1;;77.704;125.37;335.131;67.305;178.33;30.029;158.077;22.78;404.18;2.26
Model_2201;0.39;0.70;1.38;0.84;1.32;1.10;1.69;0.35;0.62;2;2;2;1;2;2;1;2;2;;141.645;135.982;402.221;63.821;179.991;22.974;154.301;29.178;433.869;2.494
Model_2202;0.39;0.51;1.47;0.51;1.35;0.96;1.72;0.47;0.74;2;2;1;1;1;2;1;2;1;;135.92;119.661;329.512;51.019;160.84;31.739;134.969;24.741;314.408;2.3
Model_2203;0.53;0.52;1.52;0.60;1.16;1.05;1.81;0.51;0.71;2;1;1;2;1;2;2;2;2;;97.725;119.151;323.978;56.492;213.42;28.302;135.273;23.128;329.408;2.14
Model_2204;0.49;0.71;1.61;0.47;1.00;0.91;2.04;0.74;0.52;2;2;1;1;1;1;1;2;1;;116.997;106.989;323.977;63.437;287.453;31.7;115.911;18.093;457.719;2.445
Model_2205;0.59;0.61;1.78;0.64;1.51;0.93;1.59;0.62;0.89;1;1;2;2;2;2;2;2;2;;92.834;122.651;293.603;47.657;166.417;31.59;138.865;23.006;309.8;2.389
Model_2206;0.75;0.71;1.41;0.48;1.36;1.13;1.92;0.58;0.76;2;1;2;1;2;1;1;1;2;;76.108;124.192;378.059;50.333;176.905;31.169;136.579;21.875;329.269;2.369
Model_2207;0.32;0.54;1.75;0.49;1.42;1.10;1.98;0.30;0.55;2;2;1;1;1;2;2;2;2;;165.376;89.366;278.646;61.977;150.251;25.662;103.659;29.651;375.215;2.446
Model_2208;0.75;0.73;1.81;0.38;1.26;1.08;2.01;0.59;0.85;2;1;2;1;1;1;2;1;1;;76.204;117.325;287.491;59.402;226.808;33.691;131.533;21.419;292.475;2.432
Model_2209;0.36;0.45;1.54;0.66;0.92;0.99;1.93;0.72;0.86;2;2;2;1;2;2;1;2;2;;131.261;133.561;302.318;46.349;281.754;27.481;125;17.794;282.995;1.895
Model_2210;0.58;0.45;1.58;0.68;1.05;1.06;1.83;0.63;0.58;1;1;2;2;1;1;1;1;2;;84.935;110.878;311.268;68.773;243.36;23.932;124.696;19.445;385.064;1.987
Model_2211;0.63;0.53;1.58;0.81;1.07;0.71;1.73;0.54;0.84;1;2;1;2;1;1;2;1;2;;79.171;133.063;315.479;52.044;255.45;27.196;144.07;23.162;315.643;2
Model_2212;0.30;0.69;1.42;0.60;1.13;0.75;1.83;0.63;0.88;2;1;2;2;1;2;1;2;2;;157.607;135.408;351.745;45.055;226.407;32.719;141.13;22.488;330.686;2.479
Model_2213;0.37;0.53;1.85;0.69;1.43;1.25;2.01;0.62;0.89;1;1;2;2;2;2;2;1;1;;157.292;107.288;269.829;47.27;172.742;25.494;115.645;22.717;256.335;2.361
Model_2214;0.77;0.73;1.75;0.67;1.12;0.77;1.64;0.32;0.63;1;1;2;2;2;2;1;1;1;;72.923;137.038;317.584;63.335;269.881;32.421;161.398;26.782;415.044;2.42
Model_2215;0.73;0.71;1.50;0.82;1.37;0.90;1.95;0.57;0.64;2;1;1;1;1;2;1;2;1;;80.439;117.047;377.443;66.013;182.576;28.064;133.983;23.281;399.894;2.353
Model_2216;0.56;0.48;1.47;0.58;1.50;0.91;1.99;0.49;0.60;1;1;1;1;2;1;1;1;2;;97.83;98.075;339.774;65.524;130.068;30.026;108.79;23.678;363.885;2.115
Model_2217;0.76;0.65;1.63;0.65;1.41;0.86;1.65;0.46;0.54;1;1;2;1;1;1;1;2;2;;74.88;118.449;347.541;70.759;168.705;29.598;144.162;25.241;464.239;2.288
Model_2218;0.43;0.43;1.31;0.78;1.41;1.20;1.60;0.47;0.65;1;1;2;1;2;1;1;2;2;;130.082;121.639;378.631;62.192;137.78;21.412;143.849;25.712;375.716;2.057
Model_2219;0.55;0.56;1.28;0.44;1.10;0.74;2.03;0.70;0.54;2;2;1;1;1;1;1;2;1;;98.688;108.216;388.637;64.167;207.695;36.364;112.718;17.559;424.303;2.171
Model_2220;0.38;0.45;1.55;0.62;1.08;0.96;1.97;0.57;0.79;2;2;2;1;1;2;1;2;1;;135.178;120.244;303.529;50.078;228.267;28.975;118.841;21.279;273.343;2.019
Model_2221;0.64;0.46;1.36;0.45;1.39;0.66;1.59;0.71;0.56;1;1;1;1;2;2;2;1;2;;80.479;116.586;367.622;66.086;140.468;37.967;141.081;17.891;423.019;2.153
Model_2222;0.33;0.70;1.56;0.49;1.01;0.95;1.62;0.57;0.82;1;1;1;2;1;2;1;2;2;;140.837;147.707;320.756;51.97;280.321;33.04;159.219;22.867;349.102;2.513
Model_2223;0.62;0.43;1.60;0.79;1.49;0.72;1.73;0.32;0.57;2;1;2;2;2;1;2;2;2;;85.907;98.784;319.452;69.356;135.613;27.041;125.223;30.765;389.246;1.989
Model_2224;0.66;0.49;1.77;0.84;1.08;1.14;1.69;0.64;0.53;1;2;2;1;2;1;1;1;2;;75.644;109.866;296.951;71.608;253.609;19.437;136.45;20.357;431.12;2.073
Model_2225;0.31;0.65;1.77;0.69;1.25;0.74;1.75;0.33;0.62;1;1;2;2;1;1;2;2;1;;168.437;115.445;295.294;61.617;208.797;31.088;141.035;29.557;381.477;2.588
Model_2226;0.65;0.44;1.36;0.80;1.07;1.08;1.87;0.33;0.62;2;2;1;1;2;2;2;2;1;;75.123;116.776;361.237;64.787;223.123;22.332;127.042;28.511;371.415;1.811
Model_2227;0.55;0.45;1.84;0.49;1.19;1.03;2.01;0.57;0.75;2;2;2;2;1;1;2;1;1;;93.178;107.278;257.272;50.863;213.261;30.529;111.828;20.686;271.931;2.029
Model_2228;0.38;0.45;1.58;0.84;0.96;0.95;1.84;0.45;0.53;2;2;1;1;1;2;1;2;2;;132.6;108.724;307.14;67.682;271.475;21.467;120.993;24.75;416.814;2.035
Model_2229;0.74;0.69;1.82;0.43;1.17;0.89;2.01;0.72;0.70;2;1;2;1;1;1;2;1;2;;76.567;112.593;285.392;55.322;246.569;36.62;129.181;18.501;332.98;2.36
Model_2230;0.43;0.51;1.43;0.39;1.03;1.20;1.61;0.68;0.89;2;2;1;2;1;2;2;2;1;;109.474;138.916;321.887;55.155;241.594;28.371;139.632;18.863;319.824;2.079
Model_2231;0.42;0.59;1.64;0.38;1.37;0.87;1.68;0.70;0.84;2;2;2;1;2;2;2;2;2;;122.797;123.164;300.818;60.576;175.781;36.31;136.695;19.733;299.87;2.457
Model_2232;0.66;0.57;1.30;0.37;1.43;0.83;2.01;0.45;0.58;2;1;1;1;2;1;2;2;1;;86.794;103.393;389.163;57.974;136.547;36.897;113.781;23.663;392.736;2.182
Model_2233;0.64;0.65;1.55;0.54;1.34;0.87;1.93;0.50;0.69;1;1;2;2;1;2;2;1;2;;88.458;113.547;338.683;55.963;182.09;34.273;130.807;23.446;346.904;2.289
Model_2234;0.43;0.75;1.46;0.76;1.13;0.66;1.83;0.42;0.90;1;1;2;2;2;2;2;1;2;;121.239;138.292;355.037;47.984;241.028;29.506;145.924;26.972;342.061;2.455
Model_2235;0.35;0.50;1.33;0.71;1.48;0.69;1.54;0.51;0.67;2;2;2;1;1;1;1;1;2;;156.406;128.185;378.093;60.324;131.505;30.249;151.538;24.771;376.289;2.342
Model_2236;0.56;0.71;1.46;0.57;1.15;1.15;1.81;0.75;0.55;1;2;2;1;1;1;2;1;1;;102.108;124.534;378.612;66.289;230.193;24.912;138.852;18.828;467.72;2.453
Model_2237;0.39;0.44;1.67;0.42;1.49;1.03;1.75;0.43;0.52;2;1;2;1;2;2;2;2;2;;132.405;91.746;288.023;65.866;126.855;27.439;111.404;25.124;388.943;2.24
Model_2238;0.70;0.68;1.29;0.37;1.45;1.02;1.50;0.34;0.87;2;1;1;2;1;2;2;1;1;;78.429;144.231;385.641;58.445;152.929;34.082;147.514;27.134;363.075;2.342
Model_2239;0.51;0.55;1.29;0.48;1.39;0.97;1.72;0.36;0.83;1;1;1;2;1;2;2;1;2;;104.097;126.243;369.085;50.244;146.732;32.298;135.11;27.598;317.895;2.158
Model_2240;0.57;0.43;1.37;0.56;1.20;0.76;1.79;0.40;0.64;1;1;2;1;1;2;2;1;1;;88.506;114.306;348.373;60.97;180.097;32.561;126.674;25.383;350.177;1.945
Model_2241;0.42;0.74;1.63;0.77;1.22;1.01;1.98;0.66;0.77;2;1;1;2;2;2;2;2;2;;129.452;122.856;329.558;55.451;228.298;28.374;138.328;22.324;322.576;2.554
Model_2242;0.69;0.54;1.26;0.40;1.09;1.00;1.95;0.61;0.67;2;2;2;1;2;1;1;2;1;;74.55;121.808;387.664;54.21;213.025;32.384;126.685;19.284;346.5;2.015
Model_2243;0.64;0.50;1.71;0.73;1.09;0.91;1.77;0.63;0.65;1;1;1;2;1;1;2;1;2;;78.091;116.935;294.84;63.902;249.251;27.481;138.555;20.273;357.714;2.077
Model_2244;0.78;0.57;1.46;0.79;0.97;0.88;1.56;0.37;0.53;2;2;2;1;1;2;1;2;2;;63.04;136.596;368.204;72.443;290.677;24.584;165.187;26.805;494.474;2.041
Model_2245;0.53;0.70;1.63;0.40;0.99;0.91;1.92;0.73;0.76;2;1;2;1;2;2;1;2;1;;100.796;130.195;309.613;59.206;295.186;36.167;142.93;18.25;318.811;2.367
Model_2246;0.74;0.75;1.30;0.42;0.92;0.94;1.90;0.34;0.78;2;1;1;2;2;2;1;2;2;;71.55;143.61;402.222;54.378;299.411;34.346;150.869;24.744;360.001;2.28
Model_2247;0.40;0.68;1.34;0.47;1.14;1.18;1.92;0.67;0.58;1;1;1;1;1;2;2;2;2;;132.665;119.092;388.592;58.983;213.204;26.198;130.198;19.787;427.037;2.44
Model_2248;0.47;0.69;1.41;0.54;1.25;1.16;1.94;0.73;0.65;2;2;1;2;1;2;1;1;1;;117.676;121.284;376.424;58.258;195.053;27.686;133.069;19.221;381.269;2.439
Model_2249;0.47;0.74;1.27;0.42;1.44;0.99;1.99;0.67;0.60;2;2;1;1;1;1;2;2;1;;122.114;117.887;426.879;55.567;146.413;33.25;126.955;20.284;417.897;2.563
Model_2250;0.57;0.49;1.27;0.64;1.20;1.21;1.87;0.48;0.53;2;2;2;1;2;1;2;2;2;;93.182;108.541;397.213;72.414;176.878;20.53;120.141;23.408;439.121;2.03
Model_2251;0.34;0.50;1.81;0.49;1.23;0.89;1.91;0.56;0.69;1;2;2;2;1;2;2;1;2;;150.32;106.074;262.889;53.166;199.533;33.038;119.166;21.536;305.399;2.357
Model_2252;0.34;0.54;1.35;0.48;1.45;1.16;1.90;0.65;0.85;1;2;1;1;1;2;2;2;2;;155.782;119.839;353.003;51.472;138.426;29.264;122.804;20.971;291.83;2.32
Model_2253;0.52;0.69;1.78;0.60;1.50;0.96;2.02;0.50;0.64;2;1;2;1;1;1;1;1;2;;112.671;101.067;302.478;59.684;160.656;31.087;118.829;24.425;361.047;2.46
Model_2254;0.42;0.74;1.38;0.82;1.38;0.90;1.93;0.50;0.54;2;2;2;1;1;2;1;2;1;;137.832;115.255;416.526;69.742;166.348;25.629;128.071;25.717;480.709;2.528
Model_2255;0.48;0.66;1.44;0.63;1.09;0.72;2.02;0.32;0.73;2;1;1;2;1;1;1;1;1;;113.369;120.501;351.726;54.539;239.468;32.551;131.725;27.293;326.045;2.247
Model_2256;0.31;0.57;1.68;0.85;1.45;0.78;1.72;0.33;0.62;2;2;2;2;2;1;2;1;2;;182.46;110.452;313.476;63.014;156.057;26.5;138.478;30.993;380.822;2.496
Model_2257;0.63;0.57;1.58;0.51;1.04;0.73;1.48;0.55;0.82;2;1;2;1;1;1;1;1;2;;78.867;143.057;312.503;47.152;266.935;33.961;157.829;22.079;343.667;2.157
Model_2258;0.72;0.54;1.79;0.50;1.28;1.24;1.82;0.36;0.85;2;1;1;1;1;1;1;1;2;;76.911;114.968;275.879;47.88;204.273;27.704;128.808;27.544;281.573;2.114
Model_2259;0.66;0.71;1.31;0.82;1.42;0.79;2.03;0.34;0.64;1;2;1;2;1;2;2;2;1;;90.896;116.125;425.368;65.529;159.304;28.78;129.417;27.591;397.178;2.296
Model_2260;0.61;0.53;1.61;0.58;1.20;1.06;1.59;0.31;0.60;1;2;2;2;1;1;1;2;1;;85.825;120.306;317.249;64.455;206.468;26.303;150.225;28.576;397.896;2.201
Model_2261;0.43;0.63;1.33;0.45;1.13;0.79;1.90;0.36;0.82;2;2;2;2;1;1;1;1;2;;119.768;128.625;362.814;53.568;210.201;34.884;134.419;26.192;317.079;2.215
Model_2262;0.71;0.65;1.73;0.47;0.92;0.95;1.61;0.57;0.87;2;1;1;2;2;2;1;1;1;;69.987;147.876;288.404;51.252;330.358;32.953;159.706;21.494;343.075;2.139
Model_2263;0.32;0.70;1.41;0.50;0.95;0.85;1.67;0.70;0.78;1;2;2;1;2;1;2;2;1;;141.995;152.13;356.732;50.037;292.141;34.355;162.662;19.825;356.297;2.48
Model_2264;0.46;0.46;1.82;0.77;1.51;1.22;1.68;0.51;0.53;1;1;1;2;1;2;1;1;1;;120.483;94.652;286.442;71.964;138.612;18.846;124.358;24.571;401.636;2.213
Model_2265;0.51;0.51;1.44;0.78;1.12;1.04;1.61;0.66;0.76;1;1;2;1;1;1;1;2;2;;97.549;135.002;348.076;55.863;226.557;25.765;151.959;20.602;333.669;2.122
Model_2266;0.51;0.53;1.61;0.50;0.93;0.72;1.97;0.30;0.70;2;1;2;2;1;1;1;2;1;;97.897;118.539;291.8;53.065;290.733;34.249;127.031;27.109;315.715;2.019
Model_2267;0.71;0.49;1.63;0.45;1.28;0.82;1.68;0.71;0.77;1;2;2;2;1;1;2;1;2;;74.362;120.683;302.451;52.626;190.943;35.427;136.936;18.348;302.393;2.13
Model_2268;0.73;0.45;1.38;0.68;1.50;0.70;1.62;0.40;0.65;2;1;2;2;2;1;2;2;1;;73.061;116.882;368.607;64.954;130.662;30.743;142.559;27.451;371.729;2.007
Model_2269;0.37;0.64;1.82;0.56;1.20;0.77;1.91;0.70;0.50;1;2;1;2;1;1;1;1;2;;142.779;97.875;286.5;68.65;215.941;32.401;111.121;19.486;442.097;2.529
Model_2270;0.31;0.64;1.66;0.55;1.03;0.68;1.49;0.72;0.75;2;2;2;1;1;2;1;2;1;;147.501;149.219;305.314;50.427;278.112;35.334;168.14;19.723;346.841;2.561
Model_2271;0.71;0.75;1.76;0.40;0.97;0.69;1.50;0.30;0.54;2;1;2;1;2;1;2;1;1;;81.46;148.367;309.031;57.408;321.74;40.107;169.126;25.413;479.609;2.511
Model_2272;0.69;0.50;1.65;0.50;1.28;1.10;1.74;0.70;0.50;1;1;1;2;1;1;2;2;2;;76.33;99.483;312.662;74.02;178.89;24.434;120.94;18.507;440.12;2.203
Model_2273;0.52;0.76;1.51;0.83;1.49;1.16;1.55;0.69;0.57;2;1;2;1;1;1;1;2;1;;110.979;146.353;400.747;69.623;159.461;22.183;163.043;22.455;492.03;2.644
Model_2274;0.70;0.62;1.50;0.66;1.34;0.86;1.88;0.74;0.74;1;1;2;1;2;2;1;2;1;;78.218;120.258;354.199;57.335;183.149;32.288;136.029;19.225;331.044;2.228
Model_2275;0.74;0.69;1.44;0.36;1.28;0.71;1.86;0.30;0.78;2;1;1;2;1;1;2;1;1;;76.603;124.992;354.255;60.483;191.435;39.265;138.772;26.335;318.35;2.32
Model_2276;0.69;0.68;1.45;0.76;0.97;1.21;2.01;0.67;0.79;2;1;2;2;1;2;1;1;1;;74.737;133.625;362.41;55.726;298.116;25.214;143.115;20.386;332.864;2.138
Model_2277;0.43;0.59;1.26;0.55;1.26;1.15;1.77;0.35;0.81;2;2;2;2;2;1;2;1;1;;122.195;130.835;385.422;48.13;172.362;28.008;139.811;27.814;325.18;2.209
Model_2278;0.37;0.74;1.55;0.83;1.19;0.78;1.49;0.49;0.52;1;1;1;2;2;2;2;1;2;;143.352;148.745;375.538;70.482;226.422;26.739;167.458;26.205;527.588;2.679
Model_2279;0.34;0.61;1.60;0.77;0.94;0.79;1.58;0.53;0.78;2;2;2;2;1;1;2;1;2;;138.806;148.075;314.275;53.652;308.1;28.042;166.704;24.057;346.711;2.317
Model_2280;0.51;0.61;1.39;0.62;1.19;0.78;1.54;0.42;0.83;1;1;1;2;2;2;2;1;1;;100.808;141.359;358.016;49.292;207.9;31.989;154.037;26.385;348.531;2.254
Model_2281;0.72;0.72;1.65;0.83;1.20;0.77;1.70;0.46;0.68;2;2;1;1;1;2;1;1;2;;77.901;137.303;338.724;62.37;240.705;29.237;158.631;25.252;392.981;2.4
Model_2282;0.43;0.45;1.74;0.58;0.94;0.91;1.98;0.36;0.66;1;1;1;1;1;2;1;1;2;;112.37;112.197;262.605;57.287;281.781;29.141;116.551;25.883;316.814;1.964
Model_2283;0.74;0.63;1.52;0.40;1.06;0.76;1.96;0.44;0.70;2;1;1;2;2;1;2;1;2;;72.223;119.244;328.195;56.164;254.284;37.836;132.513;23.109;336.582;2.134
Model_2284;0.59;0.48;1.65;0.37;1.25;0.86;1.92;0.70;0.85;1;1;1;2;2;2;2;1;2;;86.525;114.621;286.24;57.91;193.829;35.23;117.622;18.128;265.124;2.073
Model_2285;0.70;0.67;1.56;0.42;1.36;1.18;1.95;0.52;0.75;2;1;2;1;2;1;1;1;2;;81.326;115.437;334.142;56.268;181.17;30.326;130.093;22.849;317.656;2.328
Model_2286;0.44;0.55;1.43;0.84;1.34;1.07;2.05;0.34;0.61;2;1;1;1;2;2;2;2;2;;132.567;101.806;360.925;64.685;163.772;22.588;114.663;29.315;377.113;2.196
Model_2287;0.74;0.61;1.65;0.42;1.43;1.06;2.00;0.59;0.75;1;2;2;2;1;1;1;1;1;;75.575;108.875;312.157;56.591;167.669;32.964;122.069;21.256;302.265;2.245
Model_2288;0.52;0.69;1.47;0.58;1.09;0.76;1.56;0.35;0.63;1;2;2;2;1;1;1;2;2;;103.987;147.654;361.625;59.304;249.932;33.675;167.473;26.607;426.449;2.421
Model_2289;0.58;0.48;1.42;0.71;1.48;1.04;1.64;0.65;0.63;2;1;1;2;2;2;1;1;2;;92.019;117.733;363.973;66.418;136.715;25.912;142.611;20.682;388.474;2.151
