;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_537;0.57;0.68;1.55;0.63;1.12;0.72;1.95;0.62;0.64;1;1;1;2;2;1;1;1;1;;97.979;118.312;340.897;61.854;244.67;33.543;133.34;20.946;382.74;2.337
Model_538;0.62;0.69;1.56;0.55;1.14;0.80;1.68;0.48;0.60;1;2;2;2;2;1;1;1;2;;90.223;132.876;345.428;61.471;239.482;34.026;152.826;23.494;429.727;2.396
Model_539;0.48;0.65;1.30;0.50;1.20;1.03;1.88;0.62;0.66;2;1;1;2;1;2;1;1;1;;113.078;125.193;395.931;56.289;194.466;30.977;137.143;20.636;375.083;2.31
Model_540;0.37;0.59;1.48;0.64;1.29;0.82;1.73;0.46;0.80;1;2;2;1;1;1;1;2;2;;143.782;126.901;337.573;50.108;184.171;31.285;140.651;26.051;313.934;2.395
Model_541;0.46;0.59;1.25;0.50;1.12;0.75;1.71;0.60;0.61;2;1;2;2;2;2;1;1;2;;112.879;131.326;403.122;59.764;205.704;35.478;147.052;20.374;413.109;2.291
Model_542;0.61;0.54;1.36;0.57;0.95;1.03;1.77;0.62;0.55;1;2;2;1;2;2;2;2;1;;82.416;123.83;370.227;68.804;275.664;26.125;139.174;19.546;440.914;2.067
Model_543;0.66;0.54;1.50;0.64;1.03;0.80;1.69;0.43;0.62;1;2;1;2;1;1;2;2;1;;75.944;127.021;336.504;64.701;258.663;30.333;150.133;24.646;394.659;2.079
Model_544;0.49;0.50;1.50;0.54;1.04;0.87;1.65;0.47;0.63;2;1;2;2;2;2;2;2;2;;101.609;124.093;323.721;60.264;243.602;31.31;147.137;23.296;376.53;2.149
Model_545;0.51;0.54;1.28;0.73;1.19;0.94;1.67;0.45;0.80;1;1;1;1;1;2;2;1;1;;100.274;135.316;382.166;52.859;192.117;28.091;146.904;25.652;334.602;2.09
Model_546;0.40;0.62;1.28;0.69;1.06;0.89;1.78;0.56;0.72;1;2;2;1;1;1;1;2;2;;125.268;138.027;394.697;56.111;233.885;29.253;149.603;22.703;354.625;2.255
Model_547;0.58;0.51;1.41;0.76;0.97;0.73;1.96;0.39;0.64;1;2;2;2;1;1;1;2;2;;85.644;119.615;349.304;63.451;268.55;27.818;127.331;25.769;363.688;1.923
Model_548;0.55;0.55;1.49;0.53;1.18;0.93;1.91;0.46;0.75;2;1;1;1;1;1;1;2;1;;95.869;117.968;329.203;51.527;207.519;32.1;129.03;24.158;306.239;2.15
Model_549;0.43;0.53;1.51;0.47;1.27;0.90;1.81;0.46;0.59;1;1;2;1;1;2;1;1;2;;122.113;108.223;326.386;60.096;175.257;32.412;125.504;23.761;382.908;2.325
Model_550;0.53;0.49;1.44;0.57;1.17;1.07;1.86;0.47;0.79;1;2;1;2;1;2;1;1;2;;95.698;122.232;331.728;50.151;201.808;28.7;127.879;23.926;291.683;2.019
Model_551;0.61;0.52;1.25;0.45;1.28;0.86;1.93;0.54;0.71;1;2;2;1;2;2;1;1;1;;86.505;119.293;388.497;52.336;162.032;35.041;124.306;21.344;323.313;2.058
Model_552;0.57;0.65;1.54;0.67;1.10;0.83;1.67;0.54;0.64;2;1;2;2;2;2;1;1;1;;94.699;134.187;346.15;62.981;251.478;30.933;157.19;22.901;403.346;2.295
Model_553;0.40;0.60;1.26;0.57;1.23;0.92;1.99;0.51;0.82;1;1;2;2;2;1;1;1;1;;129.518;123.844;386.339;48.227;178.077;31.574;127.236;23.699;308.501;2.223
Model_554;0.48;0.71;1.45;0.55;1.06;0.89;1.76;0.37;0.59;1;1;2;1;1;1;1;2;1;;115.506;131.408;365.775;60.598;256.64;31.632;147.961;26.005;435.633;2.448
Model_555;0.50;0.54;1.39;0.60;1.03;0.82;1.93;0.38;0.74;2;2;2;1;2;2;1;2;1;;101.497;124.149;348.094;53.296;243.31;31.484;131.272;25.954;312.513;2.04
Model_556;0.35;0.54;1.27;0.71;1.21;0.76;1.88;0.62;0.68;1;1;2;2;1;1;2;1;2;;148.661;121.783;391.565;59.906;180.525;29.785;132.343;21.197;351.62;2.273
Model_557;0.45;0.53;1.34;0.54;1.07;0.83;1.65;0.45;0.71;2;2;1;2;2;1;2;1;2;;110.422;133.845;358.791;53.712;224.431;32.324;150.212;24.031;347.446;2.16
Model_558;0.45;0.67;1.40;0.60;1.21;0.78;1.77;0.43;0.75;2;2;1;2;2;2;1;1;2;;118.489;133.21;366.234;52.397;204.185;33.416;146.697;25.584;338.316;2.372
Model_559;0.64;0.63;1.44;0.49;1.13;0.79;1.69;0.63;0.72;1;1;2;1;1;2;2;2;1;;82.348;135.229;356.691;52.171;230.785;36.222;153.692;20.326;353.259;2.244
Model_560;0.51;0.64;1.28;0.73;0.96;0.90;1.85;0.47;0.83;2;1;2;2;1;1;2;2;1;;97.986;141.775;388.999;51.413;270.692;28.339;148.718;24.698;345.472;2.078
Model_561;0.57;0.60;1.51;0.45;1.29;0.73;1.77;0.61;0.57;1;1;2;1;2;2;2;1;2;;96.672;113.181;343.825;60.857;179.514;37.882;132.849;20.378;417.29;2.35
Model_562;0.40;0.70;1.32;0.51;1.04;0.97;1.78;0.59;0.66;1;2;1;1;1;1;2;2;1;;128.36;139.628;391.227;54.52;249.847;31.82;152.251;21.445;391.781;2.453
Model_563;0.39;0.69;1.47;0.70;1.17;0.81;1.80;0.51;0.67;1;2;2;1;2;2;1;1;2;;134.468;130.431;360.937;59.059;223.235;30.913;146.795;24.401;381.757;2.474
Model_564;0.57;0.67;1.45;0.51;1.14;1.01;1.59;0.42;0.73;1;2;1;2;2;1;2;2;2;;93.346;144.042;355.781;51.318;231.307;31.6;161.774;25.26;362.116;2.35
Model_565;0.35;0.51;1.37;0.70;1.27;0.95;1.75;0.56;0.65;2;2;2;1;1;2;2;1;2;;151.931;120.39;364.346;61.344;171.661;27.251;137.78;22.669;368.384;2.294
Model_566;0.56;0.55;1.47;0.48;0.93;1.02;1.92;0.46;0.56;2;1;1;1;2;1;1;2;1;;92.049;113.351;330.14;63.576;286.742;27.879;123.462;22.6;408.374;2.086
Model_567;0.55;0.54;1.52;0.64;0.93;1.00;1.84;0.58;0.83;2;1;1;2;1;1;2;1;2;;86.19;134.846;317.664;49.543;293.622;28.406;141.397;21.166;312.457;1.937
Model_568;0.59;0.63;1.33;0.64;0.96;0.82;1.85;0.52;0.63;2;1;1;2;1;1;2;2;2;;88.93;130.961;385.587;62.708;279.982;30.623;145.656;22.44;402.632;2.113
Model_569;0.37;0.59;1.24;0.68;1.15;1.09;1.76;0.35;0.63;1;1;1;1;2;2;1;2;1;;139.585;128.577;408.21;61.849;196.602;24.754;145.029;28.237;398.547;2.304
Model_570;0.64;0.60;1.45;0.73;0.92;1.03;1.81;0.47;0.61;1;2;1;1;1;2;2;1;2;;79.135;130.719;354.537;65.477;309.617;24.91;148.584;23.666;414.603;2.026
Model_571;0.61;0.57;1.56;0.68;1.29;1.03;1.67;0.54;0.80;1;2;2;2;1;1;2;1;2;;86.339;127.735;328.485;53.083;194.823;28.567;145.467;23.52;317.104;2.215
Model_572;0.50;0.51;1.55;0.49;1.11;0.98;1.78;0.37;0.67;2;1;1;2;1;1;2;2;1;;102.921;116.834;310.029;55.679;223.393;30.544;134.92;26.175;339.651;2.154
Model_573;0.45;0.62;1.45;0.45;1.17;0.75;1.91;0.58;0.62;2;2;2;1;2;2;1;1;1;;119.1;115.87;348.365;56.017;207.829;37.61;127.977;20.741;379.128;2.361
Model_574;0.54;0.52;1.60;0.65;0.99;0.98;1.88;0.49;0.76;2;1;2;2;2;2;1;2;2;;91.15;124.505;303.899;53.771;275.55;28.495;134.69;23.389;304.542;2.01
Model_575;0.40;0.49;1.60;0.60;1.24;0.76;1.60;0.53;0.57;1;2;2;2;2;2;1;2;1;;127.345;114.698;313.072;67.036;185.605;31.502;141.926;22.693;401.73;2.319
Model_576;0.57;0.52;1.46;0.75;1.22;0.74;1.78;0.65;0.60;2;1;1;1;2;1;1;1;1;;93.065;115.499;354.395;67.941;194.375;29.007;135.055;20.211;399.092;2.158
Model_577;0.42;0.50;1.32;0.50;1.02;0.88;1.85;0.50;0.81;1;1;2;1;1;1;2;1;2;;114.171;129.865;350.144;46.59;230.879;31.838;131.53;22.42;302.853;2.008
Model_578;0.61;0.66;1.23;0.55;1.01;0.88;1.79;0.48;0.69;2;1;1;2;2;2;1;1;1;;86.61;140.401;415.066;55.75;251.36;32.725;152.266;23.104;375.269;2.182
Model_579;0.47;0.63;1.53;0.72;1.05;1.00;1.82;0.39;0.73;1;1;2;1;1;1;1;2;1;;111.532;129.439;334.581;56.387;262.972;27.369;146.996;26.912;339.331;2.234
Model_580;0.51;0.71;1.41;0.56;1.19;0.75;1.90;0.60;0.73;2;2;2;2;1;2;1;2;1;;108.074;129.565;372.746;53.128;215.057;35.506;140.988;21.635;343.176;2.431
Model_581;0.49;0.62;1.52;0.54;0.98;0.83;1.92;0.38;0.70;2;2;2;2;2;1;2;1;1;;106.722;124.437;325.264;54.068;280.389;33.036;137.905;25.251;338.053;2.166
Model_582;0.51;0.55;1.32;0.56;0.99;0.74;1.60;0.65;0.75;1;1;1;2;2;2;2;1;1;;94.354;143.752;367.836;52.669;256.85;33.33;158.494;19.515;345.031;2.115
Model_583;0.58;0.61;1.44;0.67;1.10;1.04;1.63;0.61;0.70;1;2;1;1;1;1;1;1;2;;88.941;140.549;360.185;58.473;241.337;27.745;160.169;21.353;375.249;2.222
Model_584;0.49;0.52;1.40;0.49;1.00;1.00;1.63;0.37;0.57;1;2;1;1;2;2;1;2;1;;102.393;126.94;347.407;62.748;249.026;28.194;148.682;25.531;421.387;2.165
Model_585;0.61;0.55;1.43;0.69;0.98;0.73;1.66;0.47;0.69;1;1;2;1;1;2;1;1;1;;80.171;137.126;351.413;59.553;275.999;30.408;157.511;23.864;367.326;2.059
Model_586;0.63;0.59;1.34;0.71;0.99;0.97;1.88;0.44;0.61;1;1;1;1;1;2;1;1;1;;82.488;124.508;383.419;65.745;266.383;26.394;138.504;24.448;406.616;2.04
Model_587;0.63;0.50;1.46;0.62;0.95;0.72;1.84;0.47;0.59;2;2;2;1;1;1;1;1;1;;77.679;119.541;335.322;66.357;278.16;31.081;131.943;22.701;392.811;1.965
Model_588;0.58;0.50;1.29;0.74;1.17;1.03;1.92;0.38;0.56;1;2;1;2;2;1;1;1;2;;91.43;110.017;391.193;70.185;189.182;23.088;120.341;26.455;418.522;1.99
Model_589;0.49;0.54;1.41;0.47;1.08;0.74;1.83;0.52;0.70;1;2;1;2;1;1;1;1;2;;103.375;124.239;340.99;52.378;225.922;35.552;135.1;21.615;334.657;2.162
Model_590;0.40;0.60;1.34;0.46;1.27;0.90;1.72;0.44;0.77;2;1;1;2;2;2;2;2;1;;128.757;129.071;364.984;53.183;175.653;34.289;142.861;25.345;321.364;2.357
Model_591;0.49;0.63;1.39;0.59;1.20;0.90;1.69;0.38;0.70;2;2;1;2;2;1;2;1;1;;109.529;133.348;368.581;55.992;203.011;31.469;152.159;26.509;363.108;2.294
Model_592;0.36;0.55;1.24;0.55;1.21;0.93;1.66;0.49;0.79;1;2;1;1;1;2;2;2;1;;139.111;136.182;383.3;48.645;177.788;31.354;145.32;24.28;332.147;2.262
Model_593;0.62;0.67;1.22;0.52;1.24;0.89;1.97;0.45;0.79;2;2;1;2;2;2;2;2;2;;88.755;128.499;411.461;48.518;182.835;33.815;134.488;24.213;331.928;2.195
Model_594;0.65;0.71;1.59;0.45;1.29;0.85;1.83;0.54;0.81;2;1;1;2;2;1;2;1;2;;86.482;126.16;327.085;55.359;203.62;36.454;141.025;22.677;317.079;2.432
Model_595;0.40;0.60;1.49;0.65;1.16;0.94;1.95;0.65;0.57;1;1;2;2;2;2;2;1;1;;132.749;107.953;347.269;67.317;213.544;27.826;121.37;20.438;410.433;2.372
Model_596;0.56;0.58;1.45;0.47;0.93;1.04;1.71;0.57;0.80;2;2;2;1;2;1;1;1;1;;86.263;141.86;334.26;49.707;293.211;30.832;151.713;20.858;331.497;2.044
Model_597;0.36;0.55;1.32;0.49;1.00;0.86;1.66;0.42;0.62;2;2;1;2;2;1;1;2;1;;134.9;133.3;365.381;57.845;243.375;32.303;150.81;24.482;395.316;2.291
Model_598;0.63;0.69;1.52;0.66;0.93;0.95;1.67;0.57;0.65;1;1;2;1;2;1;1;1;1;;83.291;147.157;350.367;61.452;326.083;29.081;167.609;21.93;412.943;2.292
Model_599;0.66;0.66;1.52;0.52;1.05;0.89;1.88;0.65;0.69;2;1;2;1;2;2;2;1;1;;81.77;126.469;340.834;55.068;266.553;34.025;142.734;19.731;357.281;2.245
Model_600;0.49;0.56;1.39;0.52;1.01;0.99;1.83;0.36;0.73;2;2;2;2;2;2;1;1;2;;103.025;128.551;347.164;51.615;251.117;30.404;139.585;26.01;326.566;2.091
Model_601;0.60;0.52;1.46;0.61;1.02;0.97;1.92;0.38;0.78;2;1;1;2;2;1;1;2;1;;82.361;124.527;330.26;52.016;253.333;29.22;131.195;26.204;296.916;1.941
Model_602;0.64;0.57;1.48;0.53;0.94;1.09;1.95;0.64;0.65;2;2;1;1;1;2;1;2;2;;78.65;123.305;333.78;58.697;292.415;28.02;132.584;19.098;364.149;2.025
Model_603;0.55;0.56;1.61;0.46;1.06;0.85;1.65;0.64;0.80;1;1;1;1;1;2;1;2;1;;90.366;133.286;303.006;52.222;256.022;34.71;148.226;19.887;315.344;2.199
Model_604;0.54;0.70;1.22;0.57;1.00;0.92;1.75;0.65;0.80;1;2;2;1;1;2;1;1;2;;94.379;151.752;417.893;48.625;255.374;32.242;156.014;20.271;371.68;2.255
Model_605;0.54;0.56;1.44;0.49;0.93;0.81;1.63;0.49;0.81;1;1;2;1;1;1;2;2;2;;87.535;142.858;331.805;47.838;287.978;33.133;154.495;22.847;337.227;2.035
Model_606;0.57;0.53;1.29;0.66;0.97;0.84;1.99;0.41;0.70;1;1;2;1;2;2;1;2;2;;86.874;124.337;376.619;57.539;256.127;29.692;128.614;24.92;333.481;1.915
Model_607;0.45;0.69;1.29;0.46;1.28;0.76;1.99;0.47;0.82;1;2;1;2;2;1;1;2;2;;118.493;125.799;385.242;54.278;174.844;36.13;130.504;24.217;320.302;2.364
Model_608;0.65;0.57;1.30;0.61;1.22;1.02;1.72;0.46;0.68;1;1;1;1;2;2;1;2;2;;80.826;129.281;391.501;58.976;188.087;28.858;146.915;24.524;372.288;2.128
Model_609;0.60;0.63;1.29;0.72;0.94;1.01;1.76;0.40;0.59;2;1;1;2;2;2;1;1;2;;87.246;136.042;404.832;66.856;288.118;25.001;153.004;25.467;445.481;2.094
Model_610;0.64;0.67;1.51;0.64;1.05;0.88;1.99;0.46;0.58;1;1;1;1;2;2;2;2;1;;88.011;112.547;349.598;65.936;264.462;29.774;126.517;24.019;419.951;2.232
Model_611;0.61;0.59;1.24;0.47;1.14;0.88;1.89;0.51;0.69;2;2;1;2;2;1;2;1;2;;87.022;126.039;398.959;53.48;200.235;34.013;135.304;21.965;350.177;2.094
Model_612;0.52;0.57;1.41;0.69;1.07;0.95;1.91;0.45;0.71;2;1;1;1;2;1;2;1;1;;100.371;122.7;354.752;57.784;238.601;28.261;135.568;24.669;335.712;2.109
Model_613;0.61;0.59;1.53;0.69;0.97;0.84;1.64;0.44;0.70;1;1;1;1;1;2;1;1;2;;81.401;139.719;331.561;58.332;292.95;29.716;162.112;24.784;368.698;2.109
Model_614;0.36;0.68;1.53;0.67;1.23;0.80;1.65;0.63;0.73;1;2;2;2;2;1;2;1;1;;139.869;138.057;345.935;55.765;212.127;31.996;156.834;22.392;355.262;2.542
Model_615;0.58;0.51;1.24;0.44;0.93;0.81;1.90;0.48;0.66;2;1;2;2;1;2;1;2;1;;83.944;127.129;380.33;55.075;259.615;34.735;131.392;21.648;350.521;1.926
Model_616;0.56;0.54;1.31;0.47;1.19;0.71;1.86;0.47;0.62;2;1;2;2;1;2;1;1;1;;95.181;116.373;376.939;59.265;186.369;36.683;128.367;22.879;376.598;2.158
Model_617;0.37;0.65;1.49;0.52;1.25;0.98;1.94;0.48;0.81;2;2;1;2;2;2;2;2;1;;140.357;121.352;335.267;48.349;195.62;32.334;132;24.899;301.019;2.403
Model_618;0.50;0.70;1.31;0.65;1.23;1.02;1.99;0.56;0.81;2;1;2;1;2;1;1;1;1;;109.461;127.671;395.652;50.865;195.434;29.963;135.24;23.07;327.405;2.339
Model_619;0.55;0.66;1.29;0.74;0.98;0.86;1.61;0.41;0.64;1;2;2;2;1;1;1;2;2;;94.552;153.117;409.782;63.096;276.659;27.968;170.58;25.79;431.481;2.23
Model_620;0.38;0.49;1.25;0.66;1.26;0.94;1.79;0.53;0.59;2;1;2;1;2;1;1;1;1;;138.378;116.685;396.764;66.38;160.912;26.952;130.312;22.753;399.917;2.195
Model_621;0.62;0.71;1.32;0.64;1.19;1.02;1.70;0.61;0.67;1;1;1;1;1;2;2;1;2;;89.164;142.83;411.101;59.543;212.202;29.34;158.895;21.677;406;2.397
Model_622;0.51;0.70;1.25;0.51;1.02;0.83;1.92;0.64;0.56;1;1;1;2;1;2;2;1;1;;109.627;124.724;422.207;63.085;250.653;33.645;134.116;19.789;455.36;2.363
Model_623;0.35;0.69;1.24;0.52;1.29;0.82;1.80;0.64;0.68;2;2;1;2;1;1;1;1;1;;144.186;135.079;418.473;54.245;169.736;35.169;144.82;21.138;376.742;2.512
Model_624;0.51;0.61;1.53;0.59;1.05;0.72;1.98;0.40;0.70;2;1;1;2;1;2;2;2;2;;104.251;117.996;324.486;55.642;254.424;33.458;130.955;25.36;333.984;2.175
Model_625;0.36;0.49;1.27;0.49;1.09;0.92;1.97;0.43;0.82;1;2;2;1;1;2;1;2;1;;137.239;125.657;359.395;47.652;200.79;31.584;121.002;24.612;288.617;2.033
Model_626;0.46;0.51;1.36;0.56;0.97;0.90;1.67;0.47;0.81;2;2;1;1;1;1;2;1;2;;102.65;139.536;343.506;47.473;257.536;30.374;146.488;23.504;326.632;1.989
Model_627;0.62;0.61;1.54;0.47;1.14;0.96;1.67;0.58;0.75;2;2;2;1;2;1;2;2;1;;84.487;133.147;329.32;50.663;233.167;33.375;151.714;21.389;332.042;2.243
Model_628;0.39;0.51;1.39;0.62;1.08;0.89;1.82;0.51;0.70;2;1;1;1;1;2;2;2;1;;128.271;123.455;346.93;56.445;222.547;30.009;135.695;23.033;333.668;2.171
Model_629;0.58;0.63;1.52;0.58;0.99;0.77;1.71;0.64;0.61;1;1;2;2;1;2;2;2;2;;90.489;132.532;341.006;62.787;285.513;33.378;154.261;19.974;416.363;2.232
Model_630;0.56;0.50;1.54;0.63;0.94;1.05;1.64;0.56;0.65;2;2;2;1;2;1;1;2;1;;85.294;133.018;319.496;61.425;292.358;26.275;154.562;21.234;374.257;2.036
Model_631;0.41;0.52;1.39;0.53;1.08;0.90;1.86;0.50;0.79;2;1;1;1;1;1;2;2;1;;121.114;125.688;340.081;48.257;222.048;31.677;132.131;23.073;298.076;2.125
Model_632;0.47;0.64;1.56;0.73;1.00;1.03;1.60;0.48;0.76;1;1;2;1;2;2;2;2;1;;107.434;145.234;330.796;54.978;289.788;27.211;166.297;25.118;347.34;2.264
Model_633;0.62;0.55;1.50;0.73;1.22;0.91;1.64;0.42;0.65;2;2;1;2;2;2;1;1;2;;84.867;126.281;345.878;63.559;202.479;27.778;151.668;26.002;386.302;2.172
Model_634;0.40;0.67;1.27;0.74;1.07;1.08;1.73;0.44;0.61;2;2;1;1;1;2;1;2;2;;131.347;139.926;417.163;63.712;235.852;24.159;154.803;25.842;437.381;2.348
Model_635;0.38;0.64;1.44;0.46;0.98;0.85;1.88;0.54;0.60;2;1;2;1;1;2;2;1;2;;134.36;122.075;345.473;56.57;271.342;34.366;135.47;21.37;401.537;2.368
Model_636;0.64;0.68;1.58;0.62;0.95;1.00;1.83;0.49;0.67;2;1;1;2;1;2;1;2;2;;83.157;133.455;328.259;59.103;314.157;29.151;151.529;23.345;380.669;2.233
Model_637;0.63;0.55;1.38;0.72;1.07;0.94;1.93;0.59;0.59;1;1;1;1;1;2;2;2;1;;83.022;115.076;372.231;68.347;236.066;26.58;127.539;21.104;405.147;2.06
Model_638;0.45;0.58;1.60;0.64;1.04;0.87;1.61;0.40;0.82;1;2;1;1;2;1;2;2;1;;110.389;137.738;307.77;49.257;265.245;30.121;153.942;26.751;326.485;2.221
Model_639;0.52;0.69;1.27;0.47;1.02;0.72;1.61;0.37;0.79;2;2;2;2;2;2;2;1;2;;98.869;153.479;391.156;51.489;251.188;35.798;161.287;25.411;371.335;2.296
Model_640;0.52;0.58;1.59;0.70;1.20;0.77;1.85;0.37;0.77;1;2;1;2;2;2;2;1;2;;102.657;120.265;316.197;54.02;214.776;30.509;136.397;27.336;307.755;2.2
Model_641;0.38;0.64;1.40;0.52;1.20;0.99;1.85;0.49;0.69;1;1;1;2;2;2;2;2;2;;135.57;123.159;360.756;53.636;199.427;31.374;138.397;24.113;353.052;2.412
Model_642;0.50;0.59;1.35;0.62;1.25;0.98;1.87;0.50;0.65;1;1;2;1;2;1;2;2;1;;108.624;118.204;380.638;60.873;182.634;29.007;133.71;23.745;371.558;2.248
Model_643;0.48;0.65;1.36;0.50;1.12;0.88;1.73;0.38;0.80;1;2;2;1;1;1;2;1;2;;108.042;137.429;364.437;48.552;222.822;33.449;148.58;25.988;337.697;2.265
Model_644;0.59;0.68;1.45;0.63;1.21;1.04;1.62;0.36;0.81;1;1;1;2;1;2;2;2;1;;91.242;141.343;358.044;50.922;215.267;29.817;156.385;27.568;348.684;2.342
Model_645;0.65;0.49;1.48;0.69;1.04;1.02;1.80;0.64;0.79;1;1;2;1;2;1;2;2;2;;75.632;129.435;331.366;53.056;251.873;27.602;138.068;20.059;305.364;1.923
Model_646;0.63;0.61;1.52;0.54;1.17;0.85;1.76;0.52;0.72;2;1;2;2;2;1;2;1;1;;84.79;125.996;337.058;54.403;222.317;33.762;145.501;22.763;340.75;2.225
Model_647;0.60;0.62;1.59;0.50;0.93;0.94;1.75;0.42;0.79;1;2;1;1;2;2;2;1;2;;82.8;138.569;308.368;47.275;308.397;32.307;153.165;24.287;327.726;2.086
Model_648;0.65;0.63;1.27;0.59;1.21;1.05;1.87;0.38;0.74;1;1;2;2;2;2;1;1;2;;83.131;127.942;401.529;54.082;192.137;29.539;139.532;26.094;336.576;2.128
Model_649;0.62;0.59;1.47;0.61;0.94;1.08;1.85;0.49;0.59;2;1;1;2;2;2;2;2;2;;83.217;122.278;344.101;65.539;296.212;25.484;138.907;22.866;413.691;2.073
Model_650;0.40;0.62;1.24;0.61;1.25;0.76;1.69;0.36;0.81;2;1;1;1;1;2;1;2;1;;129.952;137.409;394.205;48.931;175.264;32.401;146.37;28.09;343.419;2.283
Model_651;0.56;0.60;1.48;0.75;0.93;0.93;1.75;0.49;0.64;1;2;1;2;2;2;1;1;1;;90.523;135.506;346.76;63.949;307.683;26.687;154.681;23.582;397.436;2.096
Model_652;0.52;0.49;1.25;0.70;0.91;0.80;1.97;0.57;0.56;1;1;2;1;2;2;2;1;1;;94.718;117.409;390.66;69.606;273.05;27.716;120.506;20.416;412.837;1.913
Model_653;0.55;0.54;1.24;0.55;1.29;0.75;1.91;0.51;0.65;2;2;1;2;1;1;1;2;2;;98.008;118.138;399.871;59.873;160.676;33.925;126.534;22.547;363.433;2.118
Model_654;0.59;0.57;1.44;0.48;0.97;1.09;1.61;0.41;0.74;1;1;2;1;2;1;2;1;2;;82.795;140.103;339.117;49.803;277.23;29.29;159.045;24.745;342.52;2.091
Model_655;0.41;0.58;1.29;0.48;1.08;1.05;1.66;0.39;0.74;2;2;1;2;2;2;2;1;2;;121.408;137.741;372.714;49.288;219.348;30.141;151.526;25.738;338.647;2.234
Model_656;0.47;0.59;1.40;0.73;1.29;0.77;1.89;0.40;0.63;2;1;1;2;2;2;1;2;1;;117.999;113.961;370.692;64.317;176.385;29.721;130.268;26.924;381.926;2.261
Model_657;0.34;0.63;1.33;0.68;0.95;1.05;1.70;0.47;0.66;1;1;2;1;2;1;1;2;2;;141.367;141.956;381.259;58.976;280.54;25.868;159.208;24.922;395.227;2.335
Model_658;0.54;0.62;1.28;0.59;1.09;0.73;1.95;0.54;0.68;2;2;1;2;2;1;1;1;1;;99.105;125.467;395.376;57.956;222.999;33.448;134.015;21.869;357.289;2.141
Model_659;0.36;0.69;1.50;0.66;0.98;0.75;1.86;0.49;0.82;2;2;2;2;1;2;1;1;1;;135.975;138.722;336.792;49.71;286.598;31.459;148.453;24.569;331.308;2.365
Model_660;0.64;0.67;1.37;0.76;1.17;0.78;1.98;0.61;0.70;2;2;2;1;2;1;2;2;2;;86.589;124.245;390.352;60.303;219.274;29.951;136.471;21.632;358.621;2.23
Model_661;0.65;0.51;1.43;0.75;1.26;0.77;1.86;0.42;0.81;1;2;1;1;2;1;1;1;2;;79.737;122.095;345.82;52.669;186.324;28.751;129.884;26.234;299.842;1.99
Model_662;0.49;0.51;1.43;0.56;1.09;1.00;1.65;0.58;0.72;1;1;1;2;2;2;1;2;2;;101.025;130.505;339.44;54.529;226.871;29.732;147.503;21.235;339.56;2.148
Model_663;0.52;0.64;1.22;0.49;1.00;1.01;1.67;0.64;0.61;1;1;2;2;2;2;2;2;2;;100.064;143.352;420.982;59.116;251.405;30.226;159.261;19.704;433.523;2.237
Model_664;0.48;0.60;1.38;0.45;0.99;0.98;1.69;0.48;0.66;1;1;1;1;2;1;1;2;2;;105.493;135.698;356.731;53.188;262.57;31.704;153.299;22.83;380.392;2.239
Model_665;0.47;0.62;1.46;0.53;1.14;0.86;1.73;0.56;0.76;2;1;2;2;2;2;2;1;2;;110.404;131.355;343.987;50.409;224.607;33.741;147.606;22.182;327.136;2.306
Model_666;0.35;0.51;1.29;0.66;1.14;1.07;1.67;0.42;0.81;2;2;2;1;2;2;2;1;2;;147.453;134.223;366.27;49.383;198.104;26.695;142.271;26.502;324.519;2.153
Model_667;0.34;0.49;1.33;0.71;1.21;0.96;1.66;0.37;0.55;2;1;2;1;1;1;1;2;2;;155.609;117.153;375.282;68.149;176.171;24.173;139.87;28.081;435.128;2.262
Model_668;0.62;0.62;1.41;0.74;0.99;0.91;1.75;0.53;0.70;2;2;2;1;2;2;2;1;2;;82.308;138.832;367.5;59.485;280.467;28.256;156.462;22.826;370.606;2.103
Model_669;0.64;0.67;1.41;0.57;1.03;0.81;1.84;0.48;0.62;1;2;1;1;2;2;1;1;1;;85.52;129.367;371.372;60.833;264.524;33.257;143.892;23.048;409.066;2.249
Model_670;0.45;0.62;1.33;0.70;1.25;0.97;1.68;0.60;0.75;2;2;1;2;2;1;1;2;1;;116.742;137.763;386.868;56.14;188.271;28.821;151.841;22.522;345.606;2.314
Model_671;0.42;0.61;1.51;0.48;1.20;1.05;1.61;0.55;0.74;2;1;1;2;2;2;1;2;1;;122.029;133.453;332.68;50.831;209.206;31.277;152.748;22.815;338.881;2.428
Model_672;0.61;0.50;1.55;0.67;1.06;0.87;1.78;0.40;0.81;2;2;2;2;1;2;1;2;2;;81.085;128.112;313.252;51.06;248.045;29.268;137.245;26.221;301.823;1.951
Model_673;0.46;0.52;1.46;0.56;1.25;0.73;1.60;0.56;0.67;1;1;1;2;2;1;1;2;2;;111.432;125.386;339.895;58.025;183.755;33.835;148.496;22.083;364.9;2.293
Model_674;0.41;0.50;1.49;0.58;1.24;0.88;1.96;0.52;0.77;2;1;2;1;1;2;1;2;1;;129.775;114.36;323.703;51.11;186.141;31.636;120.35;23.12;286.721;2.179
